file,class,type,cbo,wmc,dit,rfc,lcom,totalMethods,staticMethods,publicMethods,privateMethods,protectedMethods,defaultMethods,abstractMethods,finalMethods,synchronizedMethods,totalFields,staticFields,publicFields,privateFields,protectedFields,defaultFields,finalFields,synchronizedFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,anonymousClassesQty,subClassesQty,lambdasQty,uniqueWordsQty,modifiers
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#util#StackMapTableAttribute.java,org.eclipse.jdt.internal.core.util.stackmaptableattribute,class,7,7,3,4,0,4,0,4,0,0,0,0,0,0,5,2,0,5,0,0,2,0,0,49,3,1,0,0,0,0,10,14,2,10,2,0,0,0,27,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#util#ToStringSorter.java,org.eclipse.jdt.internal.core.util.tostringsorter,class,5,10,1,4,1,3,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,43,1,3,0,0,1,0,9,13,4,9,2,0,0,0,48,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#util#Util.java,org.eclipse.jdt.internal.core.util.util,class,125,717,1,248,11016,149,148,121,26,1,0,0,13,1,6,6,0,6,0,0,4,0,129,2547,299,95,144,21,31,19,336,582,128,446,6,1,3,0,717,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#util#VerificationInfo.java,org.eclipse.jdt.internal.core.util.verificationinfo,class,8,10,2,5,5,6,0,6,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,53,5,0,0,0,0,0,7,10,0,8,2,0,0,0,21,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#util#WeakHashSet.java,org.eclipse.jdt.internal.core.util.weakhashset,class,9,37,2,10,0,11,0,8,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,170,11,9,9,0,15,3,17,53,9,37,3,0,1,0,49,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#util#WeakHashSetOfCharArray.java,org.eclipse.jdt.internal.core.util.weakhashsetofchararray,class,8,37,2,10,0,11,0,8,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,172,11,9,9,0,15,3,17,53,9,37,3,0,1,0,51,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#VerboseElementCache.java,org.eclipse.jdt.internal.core.verboseelementcache,class,8,7,4,13,0,3,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,34,3,0,2,1,1,5,0,6,3,5,1,0,0,0,23,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#model#org#eclipse#jdt#internal#core#XMLWriter.java,org.eclipse.jdt.internal.core.xmlwriter,class,5,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#notes#howto#generate parser#Attic#UpdateParserFiles.java,updateparserfiles,class,2,3,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,2,2,0,0,0,1,0,0,0,6,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#notes#r2.0#variable init#Attic#ClasspathVariableInitializer.java,org.eclipse.jdt.core.classpathvariableinitializer,class,1,2,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#scripts#GenerateBuildScript.java,generatebuildscript,class,9,12,1,24,8,5,5,1,4,0,0,0,0,0,4,4,0,4,0,0,4,0,6,131,2,2,0,1,0,56,16,16,11,14,3,2,0,0,63,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#Attic#JavaSearchMatch.java,org.eclipse.jdt.core.search.javasearchmatch,class,5,4,2,4,2,4,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,36,3,0,0,0,1,0,1,2,0,2,0,0,0,0,21,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#FieldDeclarationMatch.java,org.eclipse.jdt.core.search.fielddeclarationmatch,class,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#FieldReferenceMatch.java,org.eclipse.jdt.core.search.fieldreferencematch,class,4,3,3,0,0,3,0,3,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,18,2,0,0,0,0,0,0,2,0,2,0,0,0,0,64,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#IJavaSearchConstants.java,org.eclipse.jdt.core.search.ijavasearchconstants,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,39,44,0,44,-1,0,0,0,217,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#IJavaSearchResultCollector.java,org.eclipse.jdt.core.search.ijavasearchresultcollector,interface,3,4,1,0,6,4,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,2,0,2,-1,0,0,0,127,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#IJavaSearchScope.java,org.eclipse.jdt.core.search.ijavasearchscope,interface,3,7,1,0,21,7,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,4,5,0,5,-1,0,0,0,120,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#ISearchPattern.java,org.eclipse.jdt.core.search.isearchpattern,interface,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,15,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#ITypeNameRequestor.java,org.eclipse.jdt.core.search.itypenamerequestor,interface,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,77,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#LocalVariableDeclarationMatch.java,org.eclipse.jdt.core.search.localvariabledeclarationmatch,class,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#LocalVariableReferenceMatch.java,org.eclipse.jdt.core.search.localvariablereferencematch,class,4,3,2,1,0,3,0,3,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,19,2,0,0,0,0,0,0,2,0,2,0,0,0,0,65,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#MethodDeclarationMatch.java,org.eclipse.jdt.core.search.methoddeclarationmatch,class,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#MethodReferenceMatch.java,org.eclipse.jdt.core.search.methodreferencematch,class,4,6,3,0,3,6,0,6,0,0,0,0,2,0,3,0,0,3,0,0,0,0,0,29,3,0,0,0,0,0,0,3,0,3,0,0,0,0,82,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#PackageDeclarationMatch.java,org.eclipse.jdt.core.search.packagedeclarationmatch,class,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#PackageReferenceMatch.java,org.eclipse.jdt.core.search.packagereferencematch,class,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#ReferenceMatch.java,org.eclipse.jdt.core.search.referencematch,class,4,3,2,1,1,3,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,1,0,0,0,0,111,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#SearchDocument.java,org.eclipse.jdt.core.search.searchdocument,class,7,15,1,5,48,12,0,10,1,1,0,3,2,0,5,0,0,5,0,0,0,0,0,45,4,0,1,0,0,0,0,5,0,5,0,0,0,0,121,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#SearchEngine.java,org.eclipse.jdt.core.search.searchengine,class,37,43,2,30,321,34,13,34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,296,13,1,0,2,3,0,7,24,0,20,1,0,3,0,402,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#SearchMatch.java,org.eclipse.jdt.core.search.searchmatch,class,8,35,1,6,196,25,0,25,0,0,0,0,23,0,13,3,2,11,0,0,3,0,0,137,14,0,1,0,7,13,9,27,0,15,2,0,0,0,167,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#SearchParticipant.java,org.eclipse.jdt.core.search.searchparticipant,class,15,12,1,10,45,10,0,9,0,1,0,4,1,0,0,0,0,0,0,0,0,0,3,38,1,0,1,0,1,1,1,7,1,5,1,0,0,0,234,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#SearchPattern.java,org.eclipse.jdt.core.search.searchpattern,class,52,340,1,76,390,33,18,26,7,0,0,1,6,0,15,11,13,2,0,0,11,0,17,1191,106,8,89,14,27,2,161,322,20,160,5,0,0,0,640,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#SearchRequestor.java,org.eclipse.jdt.core.search.searchrequestor,class,2,5,1,0,10,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#TypeDeclarationMatch.java,org.eclipse.jdt.core.search.typedeclarationmatch,class,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#TypeNameMatch.java,org.eclipse.jdt.core.search.typenamematch,class,6,10,1,7,36,9,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,0,1,0,1,1,0,0,0,89,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#TypeNameMatchRequestor.java,org.eclipse.jdt.core.search.typenamematchrequestor,class,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,52,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#TypeNameRequestor.java,org.eclipse.jdt.core.search.typenamerequestor,class,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1025
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#TypeParameterDeclarationMatch.java,org.eclipse.jdt.core.search.typeparameterdeclarationmatch,class,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#TypeParameterReferenceMatch.java,org.eclipse.jdt.core.search.typeparameterreferencematch,class,4,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#core#search#TypeReferenceMatch.java,org.eclipse.jdt.core.search.typereferencematch,class,4,3,3,0,1,3,0,3,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,89,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#internal#core#index#Attic#CategoryTable.java,org.eclipse.jdt.internal.core.index.categorytable,class,3,11,2,1,6,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,3,1,0,3,0,15,14,7,8,1,0,0,0,53,17
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#internal#core#index#Attic#DocumentFactory.java,org.eclipse.jdt.internal.core.index.documentfactory,class,5,2,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#internal#core#index#Attic#IDocument.java,org.eclipse.jdt.internal.core.index.idocument,interface,3,6,1,0,15,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,34,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#internal#core#index#Attic#IEntryResult.java,org.eclipse.jdt.internal.core.index.ientryresult,interface,2,2,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,3,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#internal#core#index#Attic#IIndex.java,org.eclipse.jdt.internal.core.index.iindex,interface,6,10,1,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,58,1
D:\github\EECS6444\Minke\Extract_Java_Code\Extract_Java_Code\org.eclipse.jdt.core\org.eclipse.jdt.core#search#org#eclipse#jdt#internal#core#index#Attic#IIndexer.java,org.eclipse.jdt.internal.core.index.iindexer,interface,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,43,1
