file,commitNo,date,bugID,releaseNo,Date,Changed,Changed-Date
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceRefElement.java,1.45,2005-04-08,89096,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\BuildNotifier.java,1.29,2005-04-08,89096,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\IncrementalImageBuilder.java,1.76,2005-04-08,89096,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyResolver.java,1.59,2005-04-11,89096,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMCompilationUnit.java,1.30,2005-04-08,89096,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMNode.java,1.25,2005-04-08,89096,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMType.java,1.38,2005-04-08,89096,R3_1_1,2005-09-28,2005-05-13,-138 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateMethodOperation.java,1.26,2005-05-03,93487,R3_1,2005-06-28,2005-05-12,-47 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CreateMethodOperation.java,1.26,2005-05-03,93487,R3_1_1,2005-09-28,2005-05-12,-139 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ClasspathEntry.java,1.92,2006-04-06,135110,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CompilationUnitStructureRequestor.java,1.70,2006-04-06,135110,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModel.java,1.90,2006-04-06,135110,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceMethod.java,1.62,2006-04-06,135110,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceType.java,1.138,2006-04-06,135110,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\ClasspathEntry.java,1.92,2006-04-06,135110,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\CompilationUnitStructureRequestor.java,1.70,2006-04-06,135110,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModel.java,1.90,2006-04-06,135110,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceMethod.java,1.62,2006-04-06,135110,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceType.java,1.138,2006-04-06,135110,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\Attic\Assert.java,1.22,2006-04-06,135110,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelManager.java,1.370.2.4,2007-12-05,211762,R3_3_2,2008-02-21,2007-12-12,-71 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelOperation.java,1.67,2007-04-26,144776,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelOperation.java,1.67,2007-04-26,144776,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\NamedMember.java,1.17,2006-11-14,160637,R3_3,2007-06-28,2007-01-16,-163 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\NamedMember.java,1.15.4.1,2006-11-22,160637,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SetContainerOperation.java,1.7,2007-03-26,178039,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SetVariablesOperation.java,1.5,2007-03-26,178039,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SetContainerOperation.java,1.7,2007-03-26,178039,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SetVariablesOperation.java,1.5,2007-03-26,178039,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\UserLibraryManager.java,1.12.2.1,2007-08-24,183117,R3_3_2,2008-02-21,2007-12-05,-78 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\AbstractImageBuilder.java,1.112,2007-05-11,168208,R3_3_1,2007-09-28,2007-05-15,-136 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\IncrementalImageBuilder.java,1.95,2007-05-11,168208,R3_3_1,2007-09-28,2007-05-15,-136 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\AbstractImageBuilder.java,1.112,2007-05-11,168208,R3_3,2007-06-28,2007-05-15,-44 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\IncrementalImageBuilder.java,1.95,2007-05-11,168208,R3_3,2007-06-28,2007-05-15,-44 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\JavaBuilder.java,1.132,2007-05-09,173944,R3_3_1,2007-09-28,2007-05-15,-136 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\NameEnvironment.java,1.60,2007-05-09,173944,R3_3_1,2007-09-28,2007-05-15,-136 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\JavaBuilder.java,1.132,2007-05-09,173944,R3_3,2007-06-28,2007-05-15,-44 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\NameEnvironment.java,1.60,2007-05-09,173944,R3_3,2007-06-28,2007-05-15,-44 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ReferenceCollection.java,1.21,2006-04-21,137634,R3_2_1,2006-09-28,2006-04-28,-153 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ReferenceCollection.java,1.21,2006-04-21,137634,R3_2,2006-06-29,2006-04-28,-62 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\State.java,1.61,2007-05-22,162054,R3_3_1,2007-09-28,2007-05-29,-122 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\State.java,1.61,2007-05-22,162054,R3_3,2007-06-28,2007-05-29,-30 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MemberValuePair.java,1.22,2006-03-31,134064,R3_2,2006-06-29,2006-03-31,-90 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\ClassFileReader.java,1.75,2006-03-31,134064,R3_2,2006-06-29,2006-03-31,-90 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryType.java,1.26,2006-03-31,134064,R3_2,2006-06-29,2006-03-31,-90 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSkeleton.java,1.37,2006-03-31,134064,R3_2,2006-06-29,2006-03-31,-90 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBinaryType.java,1.35,2006-03-31,134064,R3_2,2006-06-29,2006-03-31,-90 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MemberValuePair.java,1.22,2006-03-31,89347,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\ClassFileReader.java,1.75,2006-03-31,89347,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryType.java,1.26,2006-03-31,89347,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSkeleton.java,1.37,2006-03-31,89347,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBinaryType.java,1.35,2006-03-31,89347,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MemberValuePair.java,1.22,2006-03-31,89347,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\ClassFileReader.java,1.75,2006-03-31,89347,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryType.java,1.26,2006-03-31,89347,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSkeleton.java,1.37,2006-03-31,89347,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBinaryType.java,1.35,2006-03-31,89347,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MemberValuePair.java,1.22,2006-03-31,133918,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\ClassFileReader.java,1.75,2006-03-31,133918,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryType.java,1.26,2006-03-31,133918,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSkeleton.java,1.37,2006-03-31,133918,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBinaryType.java,1.35,2006-03-31,133918,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MemberValuePair.java,1.22,2006-03-31,133918,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\classfmt\ClassFileReader.java,1.75,2006-03-31,133918,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryType.java,1.26,2006-03-31,133918,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSkeleton.java,1.37,2006-03-31,133918,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\HierarchyBinaryType.java,1.35,2006-03-31,133918,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\IndexBasedHierarchyBuilder.java,1.103,2007-03-28,179699,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\IndexBasedHierarchyBuilder.java,1.103,2007-03-28,179699,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,1.107,2005-05-31,97187,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\KeyKind.java,1.8,2005-05-31,97187,R3_1,2005-06-28,2005-06-10,-18 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,1.107,2005-05-31,97187,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\KeyKind.java,1.8,2005-05-31,97187,R3_1_1,2005-09-28,2005-06-10,-110 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\Messages.java,1.16,2007-03-07,161704,R3_3,2007-06-28,2007-03-20,-100 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.59,2007-04-05,178551,R3_3_1,2007-09-28,2007-05-19,-132 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\index\DiskIndex.java,1.59,2007-04-05,178551,R3_3,2007-06-28,2007-05-19,-40 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IndexManager.java,1.155,2007-03-01,175986,R3_3,2007-06-28,2007-03-23,-97 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchLocatorParser.java,1.76,2006-11-10,164121,R3_3_1,2007-09-28,2007-07-29,-61 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodLocator.java,1.75.2.3,2007-11-14,178596,R3_3_2,2008-02-21,2007-12-12,-71 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodLocator.java,1.75.2.3,2007-11-14,209054,R3_3_2,2008-02-21,2007-12-11,-72 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\OrPattern.java,1.42,2005-02-27,83177,R3_1,2005-06-28,2005-01-21,-158 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\OrPattern.java,1.42,2005-02-27,83693,R3_1,2005-06-28,2005-03-30,-90 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\processing\JobManager.java,1.91,2007-04-02,176320,R3_3_1,2007-09-28,2007-04-27,-154 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\processing\JobManager.java,1.91,2007-04-02,176320,R3_3,2007-06-28,2007-04-27,-62 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedNameReference.java,1.116,2007-03-30,151787,R3_3_1,2007-09-28,2007-06-01,-119 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedNameReference.java,1.116,2007-03-30,151787,R3_3,2007-06-28,2007-06-01,-27 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\BinaryTypeBinding.java,1.105.2.1,2007-08-24,198051,R3_3_1,2007-09-28,2007-09-17,-11 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ClassScope.java,1.149.2.1,2007-08-24,191739,R3_3_1,2007-09-28,2007-09-17,-11 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedTypeBinding.java,1.95,2007-05-25,188960,R3_3_1,2007-09-28,2007-05-25,-126 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ParameterizedTypeBinding.java,1.95,2007-05-25,188960,R3_3,2007-06-28,2007-05-25,-34 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,1.310.2.1,2007-08-21,193265,R3_3_1,2007-09-28,2007-09-17,-11 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,1.310.2.1,2007-08-21,200547,R3_3_1,2007-09-28,2007-09-18,-10 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,1.310.2.1,2007-08-21,196254,R3_3_1,2007-09-28,2007-09-17,-11 days +00:00:00.000000000
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\RecoveredTypeBinding.java,1.5.2.1,2007-08-27,201104,R3_3_1,2007-09-28,2007-09-03,-25 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DeltaProcessor.java,1.301,2007-05-09,185733,R3_3_1,2007-09-28,2007-05-15,-136 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DeltaProcessor.java,1.301,2007-05-09,185733,R3_3,2007-06-28,2007-05-15,-44 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\PackageFragmentRoot.java,1.124,2007-04-26,162104,R3_3_1,2007-09-28,2007-06-21,-99 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\PackageFragmentRoot.java,1.124,2007-04-26,162104,R3_3,2007-06-28,2007-06-21,-7 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MethodLocator.java,1.75.2.1,2007-08-09,166093,R3_3_1,2007-09-28,2007-09-03,-25 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.303,2007-06-04,190493,R3_3,2007-06-28,2007-06-06,-22 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\CompletionEngine.java,1.329,2007-05-24,188247,R3_3,2007-06-28,2007-05-25,-34 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\MethodVerifier.java,1.88,2007-06-05,190748,R3_3,2007-06-28,2007-06-14,-14 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,1.310,2007-06-05,190748,R3_3,2007-06-28,2007-06-14,-14 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\MethodVerifier.java,1.88,2007-06-05,189933,R3_3,2007-06-28,2007-06-06,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,1.310,2007-06-05,189933,R3_3,2007-06-28,2007-06-06,-22 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Parser.java,1.372,2007-05-30,189547,R3_3,2007-06-28,2007-06-01,-27 days +00:00:00.000000000
org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaModelManager.java,1.370,2007-05-16,133141,R3_3,2007-06-28,2007-05-25,-34 days +00:00:00.000000000
org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchLocator.java,1.292,2007-05-11,186415,R3_3,2007-06-28,2007-05-15,-44 days +00:00:00.000000000
org.eclipse.jdt.core\antadapter\org\eclipse\jdt\core\JDTCompilerAdapter.java,1.62,2006-05-02,106631,R3_2_1,2006-09-28,2006-05-04,-147 days +00:00:00.000000000
org.eclipse.jdt.core\antadapter\org\eclipse\jdt\core\JDTCompilerAdapter.java,1.62,2006-05-02,106631,R3_2,2006-06-29,2006-05-04,-56 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathDirectory.java,1.40,2006-04-12,133848,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathJar.java,1.38,2006-04-12,133848,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathSourceJar.java,1.3,2006-04-12,133848,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileSystem.java,1.39,2006-04-12,133848,R3_2_1,2006-09-28,2006-04-13,-168 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathDirectory.java,1.40,2006-04-12,133848,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathJar.java,1.38,2006-04-12,133848,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\ClasspathSourceJar.java,1.3,2006-04-12,133848,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileSystem.java,1.39,2006-04-12,133848,R3_2,2006-06-29,2006-04-13,-77 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileFinder.java,1.22.4.1,2006-10-20,160962,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileSystem.java,1.39.4.1,2006-10-20,160962,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\Main.java,1.254.4.2,2006-10-20,160962,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\SelectionEngine.java,1.128.4.1,2006-10-20,160962,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\IProblemFactory.java,1.14.4.1,2006-10-20,160962,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\AbortCompilation.java,1.14.4.1,2006-10-20,160962,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\DefaultProblem.java,1.45.4.1,2006-10-20,160962,R3_2_2,2007-03-01,2007-01-16,-44 days +00:00:00.000000000
